ID Cliente,Cantidad Estimada (cajas),Categoría Recomendada Nombre,Producto Recomendado Nombre
4980,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
4981,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
4982,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
4983,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
4984,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
4985,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
4986,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
4988,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
4989,2.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
499,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
4990,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
4991,3.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
4992,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
4993,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
4994,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
4995,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
4996,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
4997,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
4998,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5,1.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
50,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
500,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5000,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5001,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5002,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5003,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5004,6.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
5006,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5007,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5008,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5009,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
501,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5010,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5011,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5012,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5013,4.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5014,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5015,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5016,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5018,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5019,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
502,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
5020,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5021,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5022,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5023,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5024,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5026,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5027,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5028,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5029,2.0,SABORES,Inca-Kola Choice 1L NR Pet 12B
503,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5030,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5032,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5033,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5034,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5035,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5036,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5037,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5038,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
5039,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
504,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5040,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5042,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5043,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5044,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5047,2.0,TÉ,Fuze Tea Negro 3.0 300ml RetVid 24B(V)
5048,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5049,2.0,ISOTÓNICOS,Powerade Frutas 1L NR Pet 6B
505,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5050,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5051,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5052,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
5053,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5054,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5055,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5056,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5057,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
5058,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5059,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
506,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
5060,0.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5062,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5063,3.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5064,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5065,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5066,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
507,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5070,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5071,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5072,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5073,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5075,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5076,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5078,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
508,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5080,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5082,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5083,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5084,2.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5085,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5086,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5087,25.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
509,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5090,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5092,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5094,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5095,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5096,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5097,2.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5099,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
51,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5100,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5102,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5103,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5104,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5106,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5107,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5109,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
511,2.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5110,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5111,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5113,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5114,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5115,0.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5116,3.0,COLAS,Coca-Cola Lata 355 ml 6B
5118,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5119,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
512,2.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5120,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5121,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5122,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5123,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5124,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
5125,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5128,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5129,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5130,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5131,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5132,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5133,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5135,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5136,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5138,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5139,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
514,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5140,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5142,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5143,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5144,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5145,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5147,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5148,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
5149,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
515,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5150,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5151,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
5152,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5153,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5155,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5156,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5158,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
516,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5160,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
5161,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5164,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5165,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5166,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5168,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
517,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5170,2.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5171,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5173,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5174,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5175,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5176,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5178,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5179,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
518,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5180,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5181,0.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5183,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5184,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5185,2.0,COLAS,Coca-Cola E 500 ml NR Pet 12B
5186,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5187,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5188,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5189,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
519,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5192,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5193,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5194,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5196,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5197,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5198,2.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
5199,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
52,4.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
520,4.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
5200,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5201,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5202,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5203,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5205,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5206,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5207,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5208,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
5209,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
521,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
5210,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5211,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
5212,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5213,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5214,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5215,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
5216,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5218,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5219,1.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
522,0.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5220,2.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5221,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5222,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5223,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5224,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5225,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5226,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5227,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5228,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5229,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
523,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5231,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
5232,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5233,1.0,BEBIDAS DE FRUTA,D.Valle TTPack Drz 250ml NR 12B SB 3.0
5235,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5236,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5237,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
5238,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5239,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
524,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5241,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5242,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5243,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5244,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5245,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5246,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
5247,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5248,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5249,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
525,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5250,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5251,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5252,2.0,TÉ,Fuze herb Mng Mzl Choice 500ml NR Pet 6B
5253,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5256,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5257,6.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
5258,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5259,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
526,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5260,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5262,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5263,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5264,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5265,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5266,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5268,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5269,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5270,2.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
5271,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5272,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5274,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5275,0.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5277,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5278,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5279,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5281,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5282,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
5283,10.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
5284,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5286,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5287,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5288,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
529,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5290,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5291,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5293,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5294,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5295,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5296,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5297,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
5299,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
53,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
530,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5300,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
5301,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5303,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5304,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5306,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 12B
5307,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5308,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5309,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5310,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5315,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
5316,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5319,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5320,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
5321,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
5322,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5324,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5325,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
5328,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5329,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
533,4.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
5333,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5334,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5336,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5338,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
5339,0.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
534,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
5342,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5343,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5344,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
5345,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
5347,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
5348,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
535,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5351,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
