ID Cliente,Volumen Estimado,Producto Recomendado
5866,4.0,Coca-Cola 300 ml NR Pet 12B
5867,4.0,Coca-Cola 300 ml NR Pet 12B
5868,5.0,Coca-Cola E 1Lt NR Pet 12B
587,2.0,Coca-Cola E 3 Lts NR 6B
5870,3.0,Coca-Cola 300 ml NR Pet 12B
5871,4.0,Coca-Cola E 1Lt NR Pet 12B
5872,2.0,Coca-Cola 300 ml NR Pet 12B
5873,6.0,Coca-Cola E 1.35 Lts NR Pet 12B
5874,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
5878,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
588,10.0,Coca-Cola E 1Lt NR Pet 12B
5881,4.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
5882,5.0,Coca-Cola 300 ml NR Pet 12B
5883,3.0,Inca Kola Choice 300 ml NR Pet 12B
5885,2.0,Coca-Cola 300 ml NR Pet 12B
5887,4.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
5888,2.0,Coca-Cola 300 ml NR Pet 12B
589,4.0,Coca-Cola 300 ml NR Pet 12B
5890,3.0,Coca-Cola E 1Lt NR Pet 12B
5891,2.0,Coca-Cola E 1Lt NR Pet 12B
5895,2.0,Coca-Cola E 3 Lts NR 6B
5896,2.0,Coca-Cola 300 ml NR Pet 12B
5897,3.0,Coca-Cola E 1Lt NR Pet 12B
5898,3.0,Coca-Cola E 3 Lts NR 6B
5899,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
59,7.0,Coca-Cola 300 ml NR Pet 12B
5900,6.0,Coca-Cola E 1Lt NR Pet 12B
5901,3.0,Inca Kola Choice 300 ml NR Pet 12B
5902,6.0,Inca-Kola Choice 2Lts NR Pet 6B
5903,6.0,Coca-Cola E 1Lt NR Pet 12B
5904,7.0,Coca-Cola E 1Lt NR Pet 12B
5905,9.0,Coca-Cola 300 ml NR Pet 12B
5906,6.0,Coca-Cola 300 ml NR Pet 12B
5907,8.0,Coca-Cola 300 ml NR Pet 12B
5908,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
5909,3.0,Coca-Cola E 3 Lts NR 6B
591,2.0,Coca-Cola 300 ml NR Pet 12B
5910,2.0,Coca-Cola E 3 Lts NR 6B
5911,7.0,Coca-Cola 300 ml NR Pet 12B
5913,3.0,Coca-Cola 300 ml NR Pet 12B
5914,4.0,Coca-Cola E 3 Lts NR 6B
5915,4.0,Coca-Cola E 3 Lts NR 6B
5916,4.0,Coca-Cola E 1Lt NR Pet 12B
5917,3.0,Coca-Cola E 1Lt NR Pet 12B
5918,4.0,Coca-Cola E 1Lt NR Pet 12B
5919,8.0,Coca-Cola 300 ml NR Pet 12B
592,4.0,Coca-Cola 300 ml NR Pet 12B
5922,2.0,Coca-Cola E 1Lt NR Pet 12B
5924,2.0,Coca-Cola E 1Lt NR Pet 12B
5926,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
5927,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5928,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
5929,4.0,Inca-Kola Choice 1L NR Pet 12B
593,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
5930,7.0,Coca-Cola E 1Lt NR Pet 12B
5931,19.0,Coca-Cola 300 ml NR Pet 12B
5932,3.0,Coca-Cola 300 ml NR Pet 12B
5933,5.0,Coca-Cola 300 ml NR Pet 12B
5934,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
5936,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5937,7.0,Dasani S/G 600 ml NR Pet 16B
5939,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
594,4.0,Coca-Cola E 3 Lts NR 6B
5940,3.0,Coca-Cola E 1Lt NR Pet 12B
5941,3.0,Coca-Cola E 1Lt NR Pet 12B
5942,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5943,5.0,Coca-Cola 300 ml NR Pet 12B
5945,5.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
5946,4.0,Coca-Cola E 1Lt NR Pet 12B
5947,4.0,Coca-Cola 300 ml NR Pet 12B
5948,10.0,Coca-Cola 300 ml Ret Vid 24B (V)
5949,9.0,Coca-Cola 300 ml NR Pet 12B
595,3.0,Coca-Cola 300 ml NR Pet 12B
5952,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5953,2.0,Coca-Cola E 1Lt NR Pet 12B
5954,3.0,Coca-Cola E 1Lt NR Pet 12B
5957,6.0,Coca-Cola 300 ml NR Pet 12B
5958,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
5959,3.0,Coca-Cola E 1Lt NR Pet 12B
596,2.0,Coca-Cola E 1Lt NR Pet 12B
5960,2.0,Coca-Cola E 1Lt NR Pet 12B
5962,3.0,Inca-Kola Choice 1L NR Pet 12B
5963,8.0,Coca-Cola 300 ml NR Pet 12B
5965,3.0,Coca-Cola 300 ml NR Pet 12B
5966,2.0,Coca-Cola E 1Lt NR Pet 12B
5967,2.0,Coca-Cola E 1Lt NR Pet 12B
5968,6.0,Coca-Cola E 1Lt NR Pet 12B
5971,6.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5975,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5976,4.0,Coca-Cola E 3 Lts NR 6B
5978,4.0,Inca Kola Choice 300 ml NR Pet 12B
598,2.0,Coca-Cola 300 ml NR Pet 12B
5981,3.0,Coca-Cola E 1Lt NR Pet 12B
5982,6.0,Coca-Cola E 1Lt NR Pet 12B
5983,4.0,Dasani S/G 600 ml NR Pet 16B
5984,3.0,Coca-Cola E 3 Lts NR 6B
5985,4.0,Sprite Harmony 1.35 Lts NR Pet 12B
5986,9.0,Coca-Cola 300 ml Ret Vid 24B (V)
5987,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5988,3.0,Coca-Cola E 1Lt NR Pet 12B
5989,3.0,Coca-Cola E 3 Lts NR 6B
599,3.0,Coca-Cola 300 ml NR Pet 12B
5991,2.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
5993,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
5998,2.0,Inca-Kola Choice 1L NR Pet 12B
6,4.0,Coca-Cola E 1Lt NR Pet 12B
60,2.0,Coca-Cola E 1Lt NR Pet 12B
600,4.0,Inca-Kola Choice 1L NR Pet 12B
6000,2.0,Coca-Cola E 1Lt NR Pet 12B
6001,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6002,2.0,Coca-Cola 300 ml NR Pet 12B
6003,17.0,Coca-Cola 300 ml NR Pet 12B
6005,5.0,Coca-Cola 300 ml NR Pet 12B
6007,3.0,Inca Kola Choice 300 ml NR Pet 12B
6008,13.0,Coca-Cola 300 ml NR Pet 12B
6009,4.0,Coca-Cola E 1Lt NR Pet 12B
601,3.0,Coca-Cola 300 ml NR Pet 12B
6010,2.0,Dasani S/G 600 ml NR Pet 16B
6012,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6013,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6014,8.0,Coca-Cola E 1Lt NR Pet 12B
6015,2.0,Coca-Cola E 1Lt NR Pet 12B
6016,3.0,Coca-Cola E 1Lt NR Pet 12B
6019,2.0,Coca-Cola E 1Lt NR Pet 12B
602,3.0,Coca-Cola E 1Lt NR Pet 12B
6020,2.0,Coca-Cola 300 ml NR Pet 12B
6022,4.0,Coca-Cola E 1Lt NR Pet 12B
6024,14.0,Coca-Cola 300 ml NR Pet 12B
6027,3.0,Coca-Cola 300 ml NR Pet 12B
6028,2.0,Coca-Cola 300 ml NR Pet 12B
6029,2.0,Coca-Cola 300 ml NR Pet 12B
603,12.0,Coca-Cola E 1Lt NR Pet 12B
6031,3.0,Coca-Cola E 3 Lts NR 6B
6032,17.0,Coca-Cola 300 ml NR Pet 12B
6033,3.0,Coca-Cola E 1Lt NR Pet 12B
6034,10.0,Coca-Cola 300 ml NR Pet 12B
6036,8.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6037,3.0,Coca-Cola 300 ml NR Pet 12B
6038,3.0,Coca-Cola E 1Lt NR Pet 12B
6039,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
604,4.0,Coca-Cola E 1Lt NR Pet 12B
6040,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6041,12.0,Coca-Cola 300 ml NR Pet 12B
6042,2.0,Coca-Cola 300 ml NR Pet 12B
6043,3.0,Coca-Cola E 1Lt NR Pet 12B
6044,4.0,Coca-Cola E 3 Lts NR 6B
6045,5.0,Coca-Cola 300 ml NR Pet 12B
6046,5.0,Coca-Cola E 1Lt NR Pet 12B
6047,5.0,Dasani S/G 600 ml NR Pet 16B
6048,6.0,Coca-Cola E 1Lt NR Pet 12B
6049,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
605,2.0,Coca-Cola 300 ml NR Pet 12B
6050,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
6051,3.0,Coca-Cola 300 ml NR Pet 12B
6055,3.0,Coca-Cola 300 ml NR Pet 12B
6056,5.0,Inca-Kola Choice 1L NR Pet 12B
6058,3.0,Coca-Cola 300 ml NR Pet 12B
6059,9.0,Coca-Cola E 500 ml NR Pet 12B
606,2.0,Coca-Cola E 1Lt NR Pet 12B
6060,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6061,53.0,Fuze Tea Negro 3.0 550ml NR Pet 12B
6062,20.0,Coca-Cola 300 ml NR Pet 12B
6064,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6066,6.0,Coca-Cola E 1Lt NR Pet 12B
6067,2.0,Coca-Cola E 1Lt NR Pet 12B
6068,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6069,17.0,Coca-Cola 300 ml NR Pet 12B
607,2.0,Coca-Cola E 1Lt NR Pet 12B
6070,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
6071,3.0,Inca Kola Choice 300 ml NR Pet 12B
6075,3.0,Coca-Cola E 1Lt NR Pet 12B
6077,12.0,Coca-Cola 300 ml NR Pet 12B
6078,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6079,4.0,Coca-Cola E 1Lt NR Pet 12B
608,3.0,Coca-Cola E 1Lt NR Pet 12B
6080,2.0,Coca-Cola E 1Lt NR Pet 12B
6082,3.0,Coca-Cola 300 ml NR Pet 12B
6083,3.0,Coca-Cola 300 ml NR Pet 12B
6087,3.0,Sprite Harmony 2 Lts Ret Pet 9B
6088,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6089,5.0,Coca-Cola 300 ml NR Pet 12B
609,3.0,Coca-Cola 300 ml NR Pet 12B
6090,5.0,Coca-Cola E 1Lt NR Pet 12B
6091,4.0,Coca-Cola E 1Lt NR Pet 12B
6092,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6093,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6094,3.0,Coca-Cola E 1Lt NR Pet 12B
6095,4.0,Coca-Cola E 1Lt NR Pet 12B
6096,3.0,Dasani S/G 600 ml NR Pet 16B
6098,10.0,Coca-Cola E 1.35 Lts NR Pet 12B
6099,3.0,Inca Kola Choice 300 ml NR Pet 12B
61,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
610,3.0,Coca-Cola E 1Lt NR Pet 12B
6100,4.0,Coca-Cola 300 ml NR Pet 12B
6101,5.0,Coca-Cola 300 ml NR Pet 12B
6102,6.0,Coca-Cola 300 ml NR Pet 12B
6104,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6106,5.0,Inca Kola Choice 300 ml NR Pet 12B
6107,3.0,Coca-Cola 300 ml NR Pet 12B
6108,5.0,Coca-Cola 300 ml NR Pet 12B
6109,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
611,2.0,Sprite Harmony 1.35 Lts NR Pet 12B
6110,3.0,Coca-Cola 300 ml NR Pet 12B
6111,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6113,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6114,4.0,Coca-Cola E 3 Lts NR 6B
6115,4.0,Coca-Cola 300 ml NR Pet 12B
6116,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
612,3.0,Coca-Cola E 1Lt NR Pet 12B
6120,4.0,Coca-Cola 300 ml NR Pet 12B
6121,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6122,5.0,Coca-Cola 300 ml NR Pet 12B
6123,3.0,Coca-Cola E 1Lt NR Pet 12B
6125,12.0,Coca-Cola 300 ml NR Pet 12B
6127,6.0,Coca-Cola E 1Lt NR Pet 12B
6128,36.0,Coca-Cola 300 ml NR Pet 12B
6129,4.0,Coca-Cola 300 ml NR Pet 12B
613,3.0,Coca-Cola E 3 Lts NR 6B
6130,2.0,Coca-Cola E 3 Lts NR 6B
6131,4.0,Coca-Cola E 3 Lts NR 6B
6132,2.0,Coca-Cola 300 ml NR Pet 12B
6133,8.0,Coca-Cola E 1Lt NR Pet 12B
6135,3.0,Coca-Cola 300 ml NR Pet 12B
6136,3.0,Coca-Cola E 1Lt NR Pet 12B
6137,7.0,Coca-Cola E 1Lt NR Pet 12B
6138,6.0,Coca-Cola E 1Lt NR Pet 12B
614,2.0,Powerade Mora Azul 1L NR Pet 6B
6141,2.0,Coca-Cola E 1Lt NR Pet 12B
6142,2.0,Coca-Cola E 500 ml NR Pet 12B
6144,4.0,Coca-Cola E 1Lt NR Pet 12B
6145,2.0,Coca-Cola 300 ml NR Pet 12B
6146,4.0,Coca-Cola E 1Lt NR Pet 12B
6147,2.0,Coca-Cola E 1Lt NR Pet 12B
6148,7.0,Coca-Cola 300 ml Ret Vid 24B (V)
6149,4.0,Coca-Cola E 1Lt NR Pet 12B
615,3.0,Coca-Cola E 1Lt NR Pet 12B
6150,11.0,Coca-Cola 300 ml NR Pet 12B
6151,2.0,Coca-Cola E 1Lt NR Pet 12B
6154,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6155,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
6156,3.0,Coca-Cola E 1Lt NR Pet 12B
6157,7.0,Coca-Cola 300 ml Ret Vid 24B (V)
6158,2.0,Coca-Cola 300 ml NR Pet 12B
6159,8.0,Coca-Cola 300 ml NR Pet 12B
616,7.0,Coca-Cola 300 ml NR Pet 12B
6162,2.0,Coca-Cola 300 ml NR Pet 12B
6163,3.0,Coca-Cola 300 ml NR Pet 12B
6164,4.0,Fanta Harmony Nrj 300 ml NR Pet 12B
6165,4.0,Dasani S/G 600 ml NR Pet 16B
6168,3.0,Fioravanti Mzna Svrd 200 ml NR Pet 12B
6169,2.0,Coca-Cola E 500 ml NR Pet 12B
617,2.0,Coca-Cola E 1Lt NR Pet 12B
6171,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6174,4.0,Coca-Cola 300 ml NR Pet 12B
6175,5.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
6177,3.0,Coca-Cola E 1Lt NR Pet 12B
6178,2.0,Coca-Cola 300 ml NR Pet 12B
6179,4.0,Coca-Cola 300 ml NR Pet 12B
618,3.0,Coca-Cola E 1Lt NR Pet 12B
6181,4.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
6182,2.0,Coca-Cola E 1Lt NR Pet 12B
6183,2.0,Coca-Cola E 1Lt NR Pet 12B
6184,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
6185,3.0,Coca-Cola E 1Lt NR Pet 12B
6186,6.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
6188,3.0,Coca-Cola E 1Lt NR Pet 12B
6189,2.0,Coca-Cola E 3 Lts NR 6B
619,2.0,Coca-Cola E 3 Lts NR 6B
6191,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6192,2.0,Coca-Cola E 1Lt NR Pet 12B
6193,3.0,Coca-Cola E 3 Lts NR 6B
6195,3.0,Sprite Harmony 200 ml PET 12B
6196,3.0,Coca-Cola E 1Lt NR Pet 12B
6198,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
6199,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
62,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6200,2.0,Coca-Cola 300 ml NR Pet 12B
6201,8.0,Coca-Cola 300 ml NR Pet 12B
6205,8.0,Coca-Cola E 1Lt NR Pet 12B
6206,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
6208,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6209,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
621,2.0,Coca-Cola 300 ml NR Pet 12B
6210,4.0,Powerade Manzana Clear 1L NR Pet 6B
6212,2.0,Coca-Cola E 3 Lts NR 6B
6213,2.0,Coca-Cola 300 ml NR Pet 12B
6214,3.0,Coca-Cola 300 ml NR Pet 12B
6215,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6216,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
6217,5.0,Coca-Cola E 1Lt NR Pet 12B
6218,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6219,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
6220,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6221,5.0,Coca-Cola 300 ml NR Pet 12B
6222,4.0,Coca-Cola 300 ml NR Pet 12B
6223,2.0,Fiora Harmony Fresa 300 ml NR Pet 12B
6224,4.0,Coca-Cola 300 ml NR Pet 12B
6225,3.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
6226,2.0,Coca-Cola E 1Lt NR Pet 12B
6228,8.0,Fanta Harmony Nrj 300 ml Ret Vid 24B (V)
6229,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
623,3.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
6230,5.0,Coca-Cola 300 ml NR Pet 12B
6231,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
6232,12.0,Coca-Cola 300 ml NR Pet 12B
6233,6.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
6234,3.0,Coca-Cola 300 ml NR Pet 12B
6235,5.0,Coca-Cola 300 ml NR Pet 12B
6236,3.0,Coca-Cola E 1Lt NR Pet 12B
6238,5.0,Coca-Cola E 1Lt NR Pet 12B
6239,9.0,Coca-Cola 300 ml Ret Vid 24B (V)
624,4.0,Coca-Cola 300 ml NR Pet 12B
6240,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
6241,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6243,7.0,Coca-Cola 300 ml Ret Vid 24B (V)
6247,3.0,Coca-Cola E 1Lt NR Pet 12B
6248,13.0,Coca-Cola E 3 Lts NR 6B
6249,2.0,Coca-Cola E 1Lt NR Pet 12B
625,3.0,Coca-Cola 300 ml NR Pet 12B
6250,3.0,Coca-Cola E 3 Lts NR 6B
6252,5.0,Coca-Cola E 1Lt NR Pet 12B
6253,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6254,2.0,Coca-Cola E 1Lt NR Pet 12B
6255,7.0,Coca-Cola 300 ml Ret Vid 24B (V)
6257,3.0,Coca-Cola 300 ml NR Pet 12B
6259,3.0,Coca-Cola E 1Lt NR Pet 12B
626,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6260,4.0,Coca-Cola E 1Lt NR Pet 12B
6261,2.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
6262,2.0,Coca-Cola E 1Lt NR Pet 12B
6263,3.0,Coca-Cola E 1Lt NR Pet 12B
6264,1.0,Coca-Cola E 1Lt NR Pet 12B
6265,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6266,2.0,Coca-Cola 300 ml NR Pet 12B
6267,3.0,Coca-Cola E 1Lt NR Pet 12B
6268,2.0,Coca-Cola E 1Lt NR Pet 12B
6269,3.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
627,2.0,Coca-Cola E 1Lt NR Pet 12B
6271,2.0,Coca-Cola E 1Lt NR Pet 12B
6272,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6274,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
6275,2.0,Coca-Cola 300 ml NR Pet 12B
6276,2.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
6277,5.0,Coca-Cola E 1Lt NR Pet 12B
6278,3.0,Coca-Cola E 3 Lts NR 6B
6279,4.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
628,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6280,3.0,Coca-Cola 300 ml NR Pet 12B
6281,14.0,Coca-Cola E 1Lt NR Pet 12B
6284,5.0,Dasani S/G 600 ml NR Pet 16B
6285,4.0,Coca-Cola E 1Lt NR Pet 12B
6287,2.0,Coca-Cola E 3 Lts NR 6B
6288,4.0,Coca-Cola E 1Lt NR Pet 12B
6289,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
629,8.0,Coca-Cola E 3 Lts NR 6B
6293,5.0,Coca-Cola E 1Lt NR Pet 12B
6294,2.0,Coca-Cola 300 ml NR Pet 12B
6295,2.0,Sprite Harmony 2 Lts Ret Pet 9B
6296,2.0,Coca-Cola E 1Lt NR Pet 12B
6297,2.0,Coca-Cola E 1Lt NR Pet 12B
63,9.0,Coca-Cola 300 ml Ret Vid 24B (V)
630,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6301,2.0,Coca-Cola E 1Lt NR Pet 12B
6302,2.0,Inca Kola Choice 300 ml NR Pet 12B
6303,3.0,Coca-Cola E 1Lt NR Pet 12B
6304,8.0,Coca-Cola E 3 Lts NR 6B
6305,4.0,Fanta Harmony Nrj 300 ml Ret Vid 24B (V)
6306,4.0,Fanta Harmony Nrj 300 ml Ret Vid 24B (V)
6307,3.0,Dasani S/G 600 ml NR Pet 16B
631,2.0,Coca-Cola 300 ml NR Pet 12B
6310,2.0,Coca-Cola E 1Lt NR Pet 12B
6311,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6312,3.0,Coca-Cola 300 ml NR Pet 12B
6314,4.0,Coca-Cola 300 ml NR Pet 12B
6316,4.0,Coca-Cola E 1Lt NR Pet 12B
6318,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6319,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
632,4.0,Coca-Cola E 1Lt NR Pet 12B
6320,5.0,Coca-Cola E 1Lt NR Pet 12B
6321,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
6322,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6323,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6324,2.0,Dasani S/G 600 ml NR Pet 16B
6325,3.0,Coca-Cola 300 ml NR Pet 12B
6327,4.0,Coca-Cola E 1Lt NR Pet 12B
6328,7.0,Coca-Cola 300 ml NR Pet 12B
6329,4.0,Coca-Cola 300 ml NR Pet 12B
633,2.0,Coca-Cola 300 ml NR Pet 12B
6330,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6331,3.0,Coca-Cola E 1Lt NR Pet 12B
6334,8.0,JDV Nrja Choice 950 ml NR Pet 12B
6335,11.0,Coca-Cola E 500 ml NR Pet 12B
6336,4.0,Coca-Cola E 1Lt NR Pet 12B
6339,3.0,Coca-Cola E 1Lt NR Pet 12B
634,2.0,Coca-Cola E 1Lt NR Pet 12B
6340,2.0,Coca-Cola E 3 Lts NR 6B
6341,10.0,Coca-Cola 300 ml NR Pet 12B
6342,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
6343,2.0,Inca-Kola Choice 1L NR Pet 12B
6344,5.0,Coca-Cola E 3 Lts NR 6B
6345,10.0,Coca-Cola 300 ml NR Pet 12B
6346,1.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6347,5.0,Fanta Harmony Nrj 300 ml NR Pet 12B
6348,2.0,Coca-Cola E 1Lt NR Pet 12B
635,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
6350,4.0,Coca-Cola E 1Lt NR Pet 12B
6351,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6352,3.0,Coca-Cola E 1Lt NR Pet 12B
6353,3.0,Sprite Harmony 200 ml PET 12B
6354,3.0,Coca-Cola 300 ml NR Pet 12B
6355,4.0,Coca-Cola 300 ml NR Pet 12B
6356,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
6357,5.0,Coca-Cola 300 ml NR Pet 12B
6358,8.0,Coca-Cola 300 ml NR Pet 12B
6359,4.0,Coca-Cola E 1Lt NR Pet 12B
6360,7.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6361,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6363,3.0,Coca-Cola 300 ml NR Pet 12B
6364,2.0,Inca Kola Choice 300 ml NR Pet 12B
6365,4.0,Coca-Cola 300 ml NR Pet 12B
6366,4.0,Coca-Cola 300 ml NR Pet 12B
6367,4.0,Coca-Cola 300 ml NR Pet 12B
637,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
6370,2.0,Coca-Cola E 1Lt NR Pet 12B
6371,8.0,Coca-Cola 300 ml Ret Vid 24B (V)
6372,4.0,Coca-Cola E 500 ml NR Pet 12B
6373,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
6374,3.0,Coca-Cola E 1Lt NR Pet 12B
6375,6.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6376,3.0,Coca-Cola E 1Lt NR Pet 12B
6377,2.0,Coca-Cola 300 ml NR Pet 12B
638,4.0,Coca-Cola 300 ml NR Pet 12B
6383,3.0,Coca-Cola E 1Lt NR Pet 12B
6384,5.0,Coca-Cola 300 ml NR Pet 12B
6385,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6386,2.0,Coca-Cola 300 ml NR Pet 12B
6387,2.0,Coca-Cola 300 ml NR Pet 12B
6388,6.0,Coca-Cola 300 ml NR Pet 12B
639,2.0,Coca-Cola E 1Lt NR Pet 12B
6390,5.0,Fiora Harmony Fresa 2 Lts Ret Pet 9B
6392,7.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6393,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6394,2.0,Coca-Cola E 1Lt NR Pet 12B
6395,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6396,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6398,3.0,Coca-Cola E 1Lt NR Pet 12B
64,4.0,Coca-Cola 300 ml NR Pet 12B
640,2.0,Coca-Cola 300 ml NR Pet 12B
6400,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6401,3.0,Coca-Cola E 1Lt NR Pet 12B
6402,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
6405,8.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6406,10.0,Coca-Cola E 1Lt NR Pet 12B
6408,2.0,Coca-Cola E 3 Lts NR 6B
6409,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
641,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
6411,3.0,Coca-Cola E 1Lt NR Pet 12B
6412,2.0,Coca-Cola E 1Lt NR Pet 12B
6413,14.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
6414,4.0,Coca-Cola E 1Lt NR Pet 12B
